Year,Season,Rank,Title,English Title,Romaji Title,Wymagane,Ile jest,Brakuje,Kolumna1,,,,
2003,FALL,6,Cromartie High School,Cromartie High School,Sakigake!! Cromartie Koukou,5,,5,,,,,
2003,FALL,7,Lunar Legend Tsukihime,Lunar Legend Tsukihime,Shingetsutan Tsukihime,5,,5,,,,,
2003,FALL,8,Chrono Crusade,Chrono Crusade,Chrno Crusade,5,,5,,,,,
2003,FALL,9,Hajime no Ippo The Fighting! - Mashiba vs Kimura,Hajime no Ippo: The Fighting! - Mashiba vs Kimura,Hajime no Ippo: Mashiba vs Kimura - Shikei Shikkou,5,,5,,,,,
2003,FALL,10,Rumbling Hearts,Rumbling Hearts,Kimi ga Nozomu Eien,5,,5,,,,,
2003,FALL,11,Bobobo-bo Bo-bobo,Bobobo-bo Bo-bobo,Bobobo-bo Bo-bobo,3,,3,,,,,
2003,FALL,12,InuYasha the Movie 3 Swords of an Honorable Ruler,InuYasha the Movie 3: Swords of an Honorable Ruler,Inuyasha: Tenka Hadou no Ken,3,,3,,,,,
2003,FALL,13,R.O.D -THE TV-,Maburaho,Maburaho,3,,3,,,,,
2003,FALL,14,Maburaho,R.O.D -THE TV-,R.O.D -THE TV-,3,,3,,,,,
2003,FALL,15,Peacemaker,Peacemaker,PEACE MAKER Kurogane,3,,3,,,,,
2003,FALL,16,Mujin Wakusei Survive,,Mujin Wakusei Survive,3,,3,,,,,
2003,FALL,17,Gilgamesh,,Gilgamesh,3,,3,,,,,
2003,FALL,18,Requiem from the Darkness,Requiem from the Darkness,Kyougoku Natsuhiko: Kousetsu Hyaku Monogatari,3,,3,,,,,
2003,FALL,19,Ai Yori Aoshi Enishi,Ai Yori Aoshi: Enishi,Ai Yori Aoshi: Enishi,3,,3,,,,,
2003,FALL,20,Battle Programmer Shirase,,Battle Programmer Shirase,3,,3,,,,,
2003,SUMMER,1,Full Metal Panic Fumoffu,Full Metal Panic? Fumoffu,Full Metal Panic? Fumoffu,7,,7,,,,,
2003,SUMMER,2,Battle Vixens Ikki Tousen,Battle Vixens: Ikki Tousen,Ikkitousen,7,,7,,,,,
2003,SUMMER,3,Pokémon Jirachi Wish Maker,Pokémon: Jirachi Wish Maker,Pocket Monsters Advanced Generation: Nanayo no Negaiboshi Jirachi,7,,7,,,,,
2003,SUMMER,4,The Animatrix,The Animatrix,Animatrix,7,,7,,,,,
2003,SUMMER,5,Green Green,,Green Green,7,,7,,,,,
2003,SUMMER,6,Please☆Twins!,Please☆Twins!,Onegai☆Twins,5,,5,,,,,
2003,SUMMER,7,D.C.~Da Capo~,D.C.~Da Capo~,D.C.: Da Capo,5,,5,,,,,
2003,SUMMER,8,Shadow Star Narutaru,Shadow Star Narutaru,Narutaru: Mukuro Naru Hoshi Tama Taru Ko,5,,5,,,,,
2003,SUMMER,9,Eiken,Eiken,Eiken: Eikenbu yori Ai wo Komete,5,,5,,,,,
2003,SUMMER,10,"Chobits Chibits - Sumomo, Kotoko Todokeru",,"Chobits: Chibits - Sumomo, Kotoko Todokeru",5,,5,,,,,
2003,SUMMER,11,Nasu Summer in Andalusia,Nasu: Summer in Andalusia,Nasu: Andalusia no Natsu,3,,3,,,,,
2003,SUMMER,12,New Fist of the North Star,New Fist of the North Star,Shin Hokuto no Ken,3,,3,,,,,
2003,SUMMER,13,Pokémon Pichu Bros. in Party Panic,Pokémon: Pichu Bros. in Party Panic,Bokutachi Pichu Brothers - Party wa Oosawagi! no Maki,3,,3,,,,,
2003,SUMMER,14,Pokémon Gotta Dance!,Pokémon: Gotta Dance!,Odoru Pokémon Himitsu Kichi,3,,3,,,,,
2003,SUMMER,15,Divergence Eve,,Divergence Eve,3,,3,,,,,
2003,SUMMER,16,HAPPY☆LESSON ADVANCE,,HAPPY☆LESSON: ADVANCE,3,,3,,,,,
2003,SUMMER,17,Mahoromatic Summer Special,Mahoromatic Summer Special,Mahoromatic: Natsu no TV Special,3,,3,,,,,
2003,SUMMER,18,Lupin the 3rd Operation Return the Treasure,Lupin the 3rd: Operation Return the Treasure,Lupin III: Otakara Henkyaku Daisakusen!!,3,,3,,,,,
2003,SUMMER,19,My Sister Momoko,My Sister Momoko,"Momoko, Kaeru no Uta ga Kikoeru yo",3,,3,,,,,
2003,SUMMER,20,Takahashi Rumiko Anthology,,Takahashi Rumiko Anthology,3,,3,,,,,
2003,SPRING,1,Kino's Journey,Kino's Journey,Kino no Tabi: the Beautiful World,7,,7,,,,,
2003,SPRING,2,Texhnolyze,Texhnolyze,TEXHNOLYZE,7,,7,,,,,
2003,SPRING,3,Last Exile,Last Exile,Last Exile,7,,7,,,,,
2003,SPRING,4,Hajime no Ippo The Fighting! - Champion Road,Hajime no Ippo: The Fighting! - Champion Road,Hajime no Ippo: Champion Road,7,,7,,,,,
2003,SPRING,5,Zatch Bell!,Zatch Bell!,Konjiki no Gash Bell!!,7,,7,,,,,
2003,SPRING,6,One Piece The Movie The Dead End Adventure,One Piece The Movie: The Dead End Adventure,ONE PIECE THE MOVIE: Dead End no Bouken,5,,5,,,,,
2003,SPRING,7,D.N.Angel,D.N.Angel,D.N.Angel,5,,5,,,,,
2003,SPRING,8,Sonic X,Sonic X,Sonic X,5,,5,,,,,
2003,SPRING,9,Interstella 5555 The 5tory of the 5ecret 5tar 5ystem,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,Interstella 5555: THE 5TORY OF THE 5ECRET 5TAR 5YSTEM,5,,5,,,,,
2003,SPRING,10,Scrapped Princess,Scrapped Princess,Scrapped Princess,5,,5,,,,,
2003,SPRING,11,Kaleido Star,Kaleido Star,Kaleido Star,3,,3,,,,,
2003,SPRING,12,Mermaid Melody Pichi Pichi Pitch,,Mermaid Melody: Pichi Pichi Pitch,3,,3,,,,,
2003,SPRING,13,NARUTO Akaki Yotsuba no Clover wo Sagase,,NARUTO: Akaki Yotsuba no Clover wo Sagase,3,,3,,,,,
2003,SPRING,14,Hajime no Ippo The Fighting! - Boxer's Fist,Hajime no Ippo: The Fighting! - Boxer's Fist,Hajime no Ippo: THE FIGHTING! Boxer no Kobushi,3,,3,,,,,
2003,SPRING,15,Case Closed Crossroad in the Ancient Capital,Case Closed: Crossroad in the Ancient Capital,Meitantei Conan: Meikyuu no Crossroad,3,,3,,,,,
2003,SPRING,16,Ninja Scroll The Series,Ninja Scroll: The Series,Juubee Ninpuuchou: Ryuuhougyoku-hen,3,,3,,,,,
2003,SPRING,17,Air Master,Air Master,Air Master,3,,3,,,,,
2003,SPRING,18,"One Piece Special Open Upon the Great Sea! A Father's Huge, HUGE Dream!","One Piece Special: Open Upon the Great Sea! A Father's Huge, HUGE Dream!",ONE PIECE: Oounabara ni Hirake! Dekkai Dekkai Chichi no Yume!,3,,3,,,,,
2003,SPRING,19,Detective School Q,Detective School Q,Tantei Gakuen Q,3,,3,,,,,
2003,SPRING,20,Aru Tabibito no Nikki,,Aru Tabibito no Nikki,3,,3,,,,,
2003,WINTER,1,Wolf's Rain,Wolf's Rain,Wolf's Rain,7,,7,,,,,
2003,WINTER,2,HUNTER×HUNTER Greed Island,,HUNTER×HUNTER: Greed Island,7,,7,,,,,
2003,WINTER,3,Naruto The Lost Story - Mission Protect the Waterfall Village,Naruto: The Lost Story - Mission: Protect the Waterfall Village,NARUTO: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,7,,7,,,,,
2003,WINTER,4,Beyblade G Revolution,Beyblade G Revolution,Bakuten Shoot Beyblade G Revolution,7,,7,,,,,
2003,WINTER,5,.hackLegend Of The Twilight,.hack//Legend Of The Twilight,.hack//Tasogare no Udewa Densetsu,7,,7,,,,,
2003,WINTER,6,Ashita no Nadja,,Ashita no Nadja,5,,5,,,,,
2003,WINTER,7,One Piece Special Protect! The Last Great Performance,One Piece Special: Protect! The Last Great Performance,ONE PIECE TV Special 3: Mamore! Saigo no Oobutai,5,,5,,,,,
2003,WINTER,8,Someday's Dreamers,Someday's Dreamers,Mahoutsukai ni Taisetsu na Koto,5,,5,,,,,
2003,WINTER,9,Mouse,,Mouse,5,,5,,,,,
2003,WINTER,10,The Big O II,The Big O II,THE Big O (2003),5,,5,,,,,
2003,WINTER,11,Afro Samurai Pilot,Afro Samurai Pilot,Afro Samurai Pilot,3,,3,,,,,
2003,WINTER,12,Gunparade March,Gunparade March,Gunparade March: Arata Naru Kougunka,3,,3,,,,,
2003,WINTER,13,Doraemon Nobita and the Strange Wind Rider,Doraemon: Nobita and the Strange Wind Rider,Doraemon: Nobita to Fushigi Kaze Tsukai,3,,3,,,,,
2003,WINTER,14,Stratos 4,,Stratos 4,3,,3,,,,,
2003,WINTER,15,Transformers Armada,Transformers: Armada,Chou Robot Seimeitai Transformers Micron Densetsu,3,,3,,,,,
2003,WINTER,16,Lime-iro Senkitan,,Lime-iro Senkitan,3,,3,,,,,
2003,WINTER,17,Nanaka 617,Nanaka 6/17,Nanaka 6/17,3,,3,,,,,
2003,WINTER,18,Body Transfer,Body Transfer,Nikutai Ten'i,3,,3,,,,,
2003,WINTER,19,LR Licensed by Royalty,L/R: Licensed by Royalty,L/R -Licensed by Royal-,3,,3,,,,,
2003,WINTER,20,Nadia Secret of Blue Water Specials,Nadia: Secret of Blue Water Specials,Fushigi no Umi no Nadia Specials,3,,3,,,,,
2002,FALL,1,Naruto,Naruto,NARUTO,7,,7,,,,,
2002,FALL,2,Haibane Renmei,Haibane Renmei,Haibane Renmei,7,,7,,,,,
2002,FALL,3,Ghost in the Shell Stand Alone Complex,Ghost in the Shell: Stand Alone Complex,Koukaku Kidoutai: STAND ALONE COMPLEX,7,,7,,,,,
2002,FALL,4,Pokémon the Series Ruby and Sapphire,Pokémon the Series: Ruby and Sapphire,Pocket Monsters Advanced Generation,7,,7,,,,,
2002,FALL,5,Mobile Suit Gundam Seed,Mobile Suit Gundam Seed,Kidou Senshi Gundam SEED,7,,7,,,,,
2002,FALL,6,GetBackers,GetBackers,GetBackers: Dakkanya,5,,5,,,,,
2002,FALL,7,InuYasha the Movie 2 The Castle Beyond the Looking Glass,InuYasha the Movie 2: The Castle Beyond the Looking Glass,Inuyasha: Kagami no Naka no Mugenjo,5,,5,,,,,
2002,FALL,8,Saint Seiya The Hades Chapter - Sanctuary,Saint Seiya: The Hades Chapter - Sanctuary,Saint Seiya: Meiou Hades Juuni Kyuu-hen,5,,5,,,,,
2002,FALL,9,Pokémon Chronicles,Pokémon Chronicles,Pocket Monsters Side Story,5,,5,,,,,
2002,FALL,10,Please☆Teacher! Secret Couple,Please☆Teacher!: Secret Couple,Onegai☆Teacher OVA,5,,5,,,,,
2002,FALL,11,Kiddy Grade,Kiddy Grade,Kiddy Grade,3,,3,,,,,
2002,FALL,12,Mei and the Baby Cat Bus,Mei and the Baby Cat Bus,Mei to Koneko Bus,3,,3,,,,,
2002,FALL,13,Spiral Bond of Reasoning,Spiral: Bond of Reasoning,Spiral: Suiri no Kizuna,3,,3,,,,,
2002,FALL,14,Mahoromatic Something More Beautiful,Mahoromatic: Something More Beautiful,Mahoromatic: Motto Utsukushii Mono,3,,3,,,,,
2002,FALL,15,Aquatic Language,Aquatic Language,Mizu no Kotoba,3,,3,,,,,
2002,FALL,16,OVERMAN King Gainer,,OVERMAN King Gainer,3,,3,,,,,
2002,FALL,17,Hanada Shounen-shi,,Hanada Shounen-shi,3,,3,,,,,
2002,FALL,18,Hungry Heart Wild Striker,,Hungry Heart: Wild Striker,3,,3,,,,,
2002,FALL,19,Heat Guy J,Heat Guy J,HeatGuy J,3,,3,,,,,
2002,FALL,20,Duel Masters,,Duel Masters,3,,3,,,,,
2002,SUMMER,1,The Cat Returns,The Cat Returns,Neko no Ongaeshi,7,,7,,,,,
2002,SUMMER,2,Millennium Actress,Millennium Actress,Sennen Joyuu,7,,7,,,,,
2002,SUMMER,3,Princess Tutu,Princess Tutu,Princess Tutu,7,,7,,,,,
2002,SUMMER,4,Pokémon Heroes,Pokémon Heroes,Pocket Monsters: Mizu no Miyako no Mamorigami Latias to Latios,7,,7,,,,,
2002,SUMMER,5,Witch Hunter ROBIN,Witch Hunter ROBIN,Witch Hunter ROBIN,7,,7,,,,,
2002,SUMMER,6,"She, The Ultimate Weapon","She, The Ultimate Weapon",Saishuu Heiki Kanojo,5,,5,,,,,
2002,SUMMER,7,Samurai Deeper Kyo,Samurai Deeper Kyo,Samurai Deeper Kyou,5,,5,,,,,
2002,SUMMER,8,Step Up Love Story,Step Up Love Story,Futari Ecchi,5,,5,,,,,
2002,SUMMER,9,Nurse Witch Komugi,Nurse Witch Komugi,Nurse Witch Komugi-chan Magikarte,5,,5,,,,,
2002,SUMMER,10,.hackLiminality,.hack//Liminality,.hack//Liminality,5,,5,,,,,
2002,SUMMER,11,Yukikaze,Yukikaze,Sentou Yousei Yukikaze,3,,3,,,,,
2002,SUMMER,12,Digimon Frontier Island of Lost Digimon,Digimon Frontier: Island of Lost Digimon,Digimon Frontier: Ornismon Fukkatsu!!,3,,3,,,,,
2002,SUMMER,13,UFO Ultramaiden Valkyrie,UFO Ultramaiden Valkyrie,UFO Princess Valkyrie,3,,3,,,,,
2002,SUMMER,14,Pokémon Camp Pikachu,Pokémon: Camp Pikachu,Pika Pika Hoshizora Camp,3,,3,,,,,
2002,SUMMER,15,Anime Tenchou,,Anime Tenchou,3,,3,,,,,
2002,SUMMER,16,Dragon Drive,,Dragon Drive,3,,3,,,,,
2002,SUMMER,17,Lupin the 3rd Episode 0 The First Contact,Lupin the 3rd Episode 0: The First Contact,"Lupin III: EPISODE:0 ""First Contact""",3,,3,,,,,
2002,SUMMER,18,Armitage III Dual Matrix,Armitage III: Dual Matrix,Armitage III: DUAL-MATRIX,3,,3,,,,,
2002,SUMMER,19,Beyblade the Movie Decisive Battle! Takao VS Daichi,Beyblade the Movie: Decisive Battle! Takao VS Daichi,Bakuten Shoot Beyblade THE MOVIE: Gekitou!! Takao VS Daichi,3,,3,,,,,
2002,SUMMER,20,Demon Lord Dante,Demon Lord Dante,Maou Dante,3,,3,,,,,
2002,SPRING,1,Azumanga Daioh,Azumanga Daioh,Azumanga Daiou THE ANIMATION,7,,7,,,,,
2002,SPRING,2,Chobits,Chobits,Chobits,7,,7,,,,,
2002,SPRING,3,The Twelve Kingdoms,The Twelve Kingdoms,Juuni Kokuki,7,,7,,,,,
2002,SPRING,4,.hackSIGN,.hack//SIGN,.hack//SIGN,7,,7,,,,,
2002,SPRING,5,Tokyo Mew Mew,Tokyo Mew Mew,Tokyo Mew Mew,7,,7,,,,,
2002,SPRING,6,Digimon Frontier,,Digimon Frontier,5,,5,,,,,
2002,SPRING,7,Magical Shopping Arcade Abenobashi,Magical Shopping Arcade Abenobashi,Abenobashi Mahou☆Shoutengai,5,,5,,,,,
2002,SPRING,8,One Piece Chopper’s Kingdom on the Island of Strange Animals,One Piece: Chopper’s Kingdom on the Island of Strange Animals,ONE PIECE: Chinjuu-jima no Chopper Oukoku,5,,5,,,,,
2002,SPRING,9,Looking for the Full Moon,Looking for the Full Moon,Full Moon wo Sagashite,5,,5,,,,,
2002,SPRING,10,Ai Yori Aoshi,Ai Yori Aoshi,Ai Yori Aoshi,5,,5,,,,,
2002,SPRING,11,Case Closed The Phantom of Baker Street,Case Closed: The Phantom of Baker Street,Meitantei Conan: Baker Street no Bourei,3,,3,,,,,
2002,SPRING,12,ONE PIECE Yume no Soccer Ou!,,ONE PIECE: Yume no Soccer Ou!,3,,3,,,,,
2002,SPRING,13,Initial D BATTLE STAGE,,Initial D BATTLE STAGE,3,,3,,,,,
2002,SPRING,14,MegaMan NT Warrior,MegaMan NT Warrior,Rockman.EXE,3,,3,,,,,
2002,SPRING,15,Digimon Tamers Runaway Locomon,Digimon Tamers: Runaway Locomon,Digimon Tamers: Bousou Digimon Tokkyuu,3,,3,,,,,
2002,SPRING,16,Jing King of Bandits,Jing: King of Bandits,Ou Dorobou JING,3,,3,,,,,
2002,SPRING,17,TRAVA FIST PLANET,,TRAVA: FIST PLANET,3,,3,,,,,
2002,SPRING,18,Tenshi na Konamaiki,,Tenshi na Konamaiki,3,,3,,,,,
2002,SPRING,19,Mobile Police Patlabor WXIII,Mobile Police Patlabor: WXIII,WXIII Kidou Keisatsu Patlabor,3,,3,,,,,
2002,SPRING,20,Tokyo Underground,Tokyo Underground,Tokyo Underground,3,,3,,,,,
2002,WINTER,1,Full Metal Panic!,Full Metal Panic!,Full Metal Panic!,7,,7,,,,,
2002,WINTER,2,Voices of a Distant Star,Voices of a Distant Star,Hoshi no Koe,7,,7,,,,,
2002,WINTER,3,Please☆Teacher!,Please☆Teacher!,Onegai☆Teacher,7,,7,,,,,
2002,WINTER,4,Hunter x Hunter Yorknew City,Hunter x Hunter: Yorknew City,HUNTER×HUNTER OVA,7,,7,,,,,
2002,WINTER,5,RahXephon,RahXephon,RahXephon,7,,7,,,,,
2002,WINTER,6,Kanon,,Kanon,5,,5,,,,,
2002,WINTER,7,Beyblade V-Force,Beyblade V-Force,Bakuten Shoot Beyblade 2002,5,,5,,,,,
2002,WINTER,8,Love Hina Again,Love Hina Again,Love Hina Again,5,,5,,,,,
2002,WINTER,9,Macross Zero,Macross Zero,Macross Zero,5,,5,,,,,
2002,WINTER,10,Yokohama Kaidashi Kikou Quiet Country Cafe,,Yokohama Kaidashi Kikou: Quiet Country Cafe,5,,5,,,,,
2002,WINTER,11,Sweat Punch,Sweat Punch,Sweat Punch,3,,3,,,,,
2002,WINTER,12,Yu☆Gi☆Oh! Duel Monsters Battle City Special,,Yu☆Gi☆Oh! Duel Monsters: Battle City Special,3,,3,,,,,
2002,WINTER,13,Ojamajo Doremi Dokkaan!,,Ojamajo Doremi Dokkaan!,3,,3,,,,,
2002,WINTER,14,Ultimate Muscle,Ultimate Muscle,Kinnikuman Nisei,3,,3,,,,,
2002,WINTER,15,Green Green OVA,,Green Green OVA,3,,3,,,,,
2002,WINTER,16,Case Closed 16 Suspects,Case Closed: 16 Suspects,Meitantei Conan: 16 Nin no Yougisha,3,,3,,,,,
2002,WINTER,17,Mirage of Blaze,Mirage of Blaze,Honoo no Mirage,3,,3,,,,,
2002,WINTER,18,Shaman King Specials,Shaman King Specials,Shaman King Specials,3,,3,,,,,
2002,WINTER,19,Arcade Gamer Fubuki,Arcade Gamer Fubuki,Arcade Gamer Fubuki,3,,3,,,,,
2002,WINTER,20,Doraemon Nobita to Robot Oukoku,,Doraemon: Nobita to Robot Oukoku,3,,3,,,,,
2001,FALL,1,Hellsing,Hellsing,HELLSING,7,,7,,,,,
2001,FALL,2,The Prince of Tennis,The Prince of Tennis,Tennis no Ouji-sama,7,,7,,,,,
2001,FALL,3,Hikaru no Go,Hikaru no Go,Hikaru no Go,7,,7,,,,,
2001,FALL,4,Rave Master,Rave Master,GROOVE ADVENTURE RAVE,7,,7,,,,,
2001,FALL,5,InuYasha the Movie Affections Touching Across Time,InuYasha the Movie: Affections Touching Across Time,Inuyasha: Toki wo Koeru Omoi,7,,7,,,,,
2001,FALL,6,Mahoromatic Automatic Maiden,Mahoromatic: Automatic Maiden,Mahoromatic,5,,5,,,,,
2001,FALL,7,X (TV),X (TV),X (TV),5,,5,,,,,
2001,FALL,8,Samurai X Reflection,Samurai X: Reflection,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,5,,5,,,,,
2001,FALL,9,Captain Tsubasa,Captain Tsubasa,Captain Tsubasa: Road to 2002,5,,5,,,,,
2001,FALL,10,Azumanga Daioh The Very Short Movie,Azumanga Daioh: The Very Short Movie,Azumanga Daiou: Gekijou Tanpen,5,,5,,,,,
2001,FALL,11,Kirby Right Back at Ya!,Kirby: Right Back at Ya!,Hoshi no Kirby,3,,3,,,,,
2001,FALL,12,Vandread The Second Stage,Vandread: The Second Stage,Vandread: the second stage,3,,3,,,,,
2001,FALL,13,Cyborg 009 The Cyborg Soldier,Cyborg 009: The Cyborg Soldier,Cyborg 009: THE CYBORG SOLDIER,3,,3,,,,,
2001,FALL,14,Pokémon The Legend of Thunder!,Pokémon: The Legend of Thunder!,Pocket Monsters Crystal: Raikou Ikazuchi no Densetsu,3,,3,,,,,
2001,FALL,15,Final Fantasy Unlimited,,Final Fantasy: Unlimited,3,,3,,,,,
2001,FALL,16,A Little Snow Fairy Sugar,A Little Snow Fairy Sugar,Chicchana Yukitsukai Sugar,3,,3,,,,,
2001,FALL,17,Mazinkaiser,Mazinkaiser,Mazinkaiser,3,,3,,,,,
2001,FALL,18,Slayers Premium,,Slayers Premium,3,,3,,,,,
2001,FALL,19,Kaze no Yojimbo,Kaze no Yojimbo,Kaze no Youjinbou,3,,3,,,,,
2001,FALL,20,Najica Blitz Tactics,Najica Blitz Tactics,Najica Dengeki Sakusen,3,,3,,,,,
2001,SUMMER,1,Spirited Away,Spirited Away,Sen to Chihiro no Kamikakushi,7,,7,,,,,
2001,SUMMER,2,Fruits Basket,Fruits Basket,Fruits Basket,7,,7,,,,,
2001,SUMMER,3,Cowboy Bebop The Movie - Knockin' on Heaven's Door,Cowboy Bebop: The Movie - Knockin' on Heaven's Door,Cowboy Bebop: Tengoku no Tobira,7,,7,,,,,
2001,SUMMER,4,Shaman King,Shaman King,Shaman King,7,,7,,,,,
2001,SUMMER,5,Pokémon 4Ever,Pokémon 4Ever,Pocket Monsters: Celebi Toki wo Koeta Deai,7,,7,,,,,
2001,SUMMER,6,Grappler Baki Maximum Tournament,Grappler Baki Maximum Tournament,Grappler Baki: Saidai Tournament-hen,5,,5,,,,,
2001,SUMMER,7,Alien Nine,Alien Nine,Alien 9,5,,5,,,,,
2001,SUMMER,8,s-CRY-ed,s-CRY-ed,Scryed,5,,5,,,,,
2001,SUMMER,9,Bible Black,,Bible Black,5,,5,,,,,
2001,SUMMER,10,Final Fantasy The Spirits Within,Final Fantasy: The Spirits Within,Final Fantasy,5,,5,,,,,
2001,SUMMER,11,I My Me! Strawberry Eggs,,I My Me! Strawberry Eggs,3,,3,,,,,
2001,SUMMER,12,Ghost Stories The Headless Horsemen!! Curse of Death,Ghost Stories: The Headless Horsemen!! Curse of Death,Gakkou no Kaidan: Kubinashi Rider!! Shi no Noroi,3,,3,,,,,
2001,SUMMER,13,Digimon Tamers Battle of Adventurers,Digimon Tamers: Battle of Adventurers,Digimon Tamers: Boukensha-tachi no Tatakai,3,,3,,,,,
2001,SUMMER,14,Banner of the Stars II,Banner of the Stars II,Seikai no Senki II,3,,3,,,,,
2001,SUMMER,15,Princess Arete,Princess Arete,Arete-hime,3,,3,,,,,
2001,SUMMER,16,Pokémon Pikachu's PikaBoo,Pokémon: Pikachu's PikaBoo,Pikachu no Dokidoki Kakurenbo,3,,3,,,,,
2001,SUMMER,17,X OVA,,X OVA,3,,3,,,,,
2001,SUMMER,18,Lupin the 3rd Alcatraz Connection,Lupin the 3rd: Alcatraz Connection,Lupin III: Alcatraz Connection,3,,3,,,,,
2001,SUMMER,19,Kikumana,,Kikumana,3,,3,,,,,
2001,SUMMER,20,Ajimu Kaigan Monogatari,,Ajimu: Kaigan Monogatari,3,,3,,,,,
2001,SPRING,1,Digimon Tamers,,Digimon Tamers,7,,7,,,,,
2001,SPRING,2,Metropolis,,Metropolis,7,,7,,,,,
2001,SPRING,3,Noir,,Noir,7,,7,,,,,
2001,SPRING,4,One Piece Clockwork Island Adventure,One Piece: Clockwork Island Adventure,ONE PIECE: Nejimaki-jima no Bouken,7,,7,,,,,
2001,SPRING,5,R.O.D - READ OR DIE,R.O.D - READ OR DIE,R.O.D -READ OR DIE-,7,,7,,,,,
2001,SPRING,6,Initial D Extra Stage,Initial D Extra Stage,Initial D EXTRA STAGE,5,,5,,,,,
2001,SPRING,7,Case Closed Countdown to Heaven,Case Closed: Countdown to Heaven,Meitantei Conan: Tengoku e no Count Down,5,,5,,,,,
2001,SPRING,8,Digimon Adventure 02 Revenge of Diaboromon,Digimon Adventure 02: Revenge of Diaboromon,Digimon Adventure 02: Diablomon no Gyakushuu,5,,5,,,,,
2001,SPRING,9,Angelic Layer,Angelic Layer,Kidou Tenshi Angelic Layer,5,,5,,,,,
2001,SPRING,10,Prétear The New Legend of Snow White,Prétear: The New Legend of Snow White,Shin Shirayuki-hime Densetsu Pretear,5,,5,,,,,
2001,SPRING,11,One Piece Django's Dance Carnival,One Piece: Django's Dance Carnival,ONE PIECE: Nejimaki-jima no Bouken - Jango no Dance Carnival,3,,3,,,,,
2001,SPRING,12,Love Hina Spring Movie,Love Hina Spring Movie,Love Hina: Haru Special - Kimi Sakura Chiru Nakare!!,3,,3,,,,,
2001,SPRING,13,The SoulTaker,The SoulTaker,The SoulTaker: Tamashiigari,3,,3,,,,,
2001,SPRING,14,Galaxy Angel,Galaxy Angel,Galaxy Angel,3,,3,,,,,
2001,SPRING,15,Puni Puni Poemy,Puni Puni Poemy,Puni Puni☆Poemii,3,,3,,,,,
2001,SPRING,16,Haré+Guu,Haré+Guu,Jungle wa Itsumo Hare nochi Guu,3,,3,,,,,
2001,SPRING,17,Super GALS,Super GALS,Super GALS! Kotobuki Ran,3,,3,,,,,
2001,SPRING,18,Hanaukyo Maids,Hanaukyo Maids,Hanaukyou Maid-tai,3,,3,,,,,
2001,SPRING,19,Sister Princess,Sister Princess,Sister Princess,3,,3,,,,,
2001,SPRING,20,Malice@doll,,Malice@doll,3,,3,,,,,
2001,WINTER,1,Initial D 3rd Stage,Initial D 3rd Stage,Initial D THIRD STAGE,7,,7,,,,,
2001,WINTER,2,Baki the Grappler,Baki the Grappler,Grappler Baki (TV),7,,7,,,,,
2001,WINTER,3,Cat Soup,Cat Soup,Nekojiru-sou,7,,7,,,,,
2001,WINTER,4,Beyblade,Beyblade,Bakuten Shoot Beyblade,7,,7,,,,,
2001,WINTER,5,Pokémon Mewtwo Returns,Pokémon: Mewtwo Returns,Pocket Monsters: Mewtwo! Ware wa Koko ni Ari,7,,7,,,,,
2001,WINTER,6,Arjuna,Arjuna,Chikyuu Shoujo Arjuna,5,,5,,,,,
2001,WINTER,7,Motto! Ojamajo Doremi,,Motto! Ojamajo Doremi,5,,5,,,,,
2001,WINTER,8,Zoids New CenturyZero,Zoids New Century/Zero,Zoids Shin Seiki/Zero,5,,5,,,,,
2001,WINTER,9,Tales of Eternia,Tales of Eternia,Tales of Eternia THE ANIMATION,5,,5,,,,,
2001,WINTER,10,Salaryman Kintarou,,Salaryman Kintarou,5,,5,,,,,
2001,WINTER,11,Z.O.E 2167 Idolo,Z.O.E 2167 Idolo,Z.O.E 2167 IDOLO,3,,3,,,,,
2001,WINTER,12,Doraemon Nobita's Winged Heroes,Doraemon: Nobita's Winged Heroes,Doraemon: Nobita to Tsubasa no Yuusha-tachi,3,,3,,,,,
2001,WINTER,13,Spirit of Wonder Scientific Boys Club,Spirit of Wonder: Scientific Boys Club,Spirit of Wonder: Shounen Kagaku Club,3,,3,,,,,
2001,WINTER,14,Angel Blade,,Angel Blade,3,,3,,,,,
2001,WINTER,15,Sadamitsu the Destroyer,Sadamitsu the Destroyer,Hakaima Sadamitsu,3,,3,,,,,
2001,WINTER,16,Moonlight Lady,Moonlight Lady,Kao no nai Tsuki,3,,3,,,,,
2001,WINTER,17,Vandread Taidouhen,,Vandread Taidouhen,3,,3,,,,,
2001,WINTER,18,Hand Maid May Never Give Up,Hand Maid May: Never Give Up,HAND MAID May: Akiramemasen,3,,3,,,,,
2001,WINTER,19,Canvas Sepia-iro no Motif,,Canvas: Sepia-iro no Motif,3,,3,,,,,
2001,WINTER,20,Touch CROSS ROAD - Kaze no Yukue,,Touch: CROSS ROAD - Kaze no Yukue,3,,3,,,,,
2000,FALL,1,InuYasha,InuYasha,Inuyasha,7,,7,,,,,
2000,FALL,2,Hajime no Ippo The Fighting!,Hajime no Ippo: The Fighting!,Hajime no Ippo: THE FIGHTING!,7,,7,,,,,
